iso3c,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049,c050,c051,c052,c053,c054,c055,c056,c057,c058,c059,c060,c061,c062,c063,c064,c065,c066,c067,c068,c069,c070,c071,c072,c073,c074,c075,c076,c077,c078,c079,c080,c081,c082,c083,c084,c085,c086,c087,c088,c089,c090,c091,c092,c093,c094,c095,c096,c097,c098,c099,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125
ARM,0.001284408,0.002121367,0.00082473,0.001050102,0.000936496,0.000655948,0.000148627,0.000235688,0.000375634,0.002085061,0,0,0,0,0,0.002469898,0.00221388,0.00264612,0.002228345,0.0008602,0.001927504,0.001254244,0.001133758,0,0.001461838,0,0,0,0.000733165,0,0.002649564,0.002240843,0.002349154,0.002798951,0,0,0.002983016,0,0,0.002614655,0,0,0.002948891,0.001136193,0,0,0.001692341,0.001577666,0,0,0,0,0,0,0,0,0,0,0.00243868,0,0.002521488,3.54502E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,0.051837641,0.105286307,0.090979395,0.041722997,0.084330465,0.123465048,0.005085278,0.01780074,0,0.14116102,0,0.00490285,0.882513291,0,0.17001667,0.301200442,0.046151521,0.011123753,0.021581723,0.112274982,0.038732548,0.019052197,0.099881857,0.18207036,0.054253984,0.022632596,0.202474589,0,0,0,0.214789948,0.078966938,0.093564074,0.088251233,0.088251233,0,0,0.071643611,0,0.08825108,0,0.088251443,0.088251299,0.088251198,0,0,0,0,0.174973872,0,0,0,0.112765702,0.318686413,0,0,0,0,0.144614255,0,0.32910957,0.010213705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,15.06192859,9.601254698,4.364206681,10.11615777,2.182103559,12.09188214,9.725298981,7.033825512,0,13.09261917,0,1.479134167,0,0,0,27.42187645,5.764995701,7.066569719,5.926295907,8.468021661,15.01076045,5.517309951,13.09262092,15.5028876,21.44829524,0,12.5611295,0,5.980951049,0,17.45682847,21.82103166,21.82103341,4.364206245,4.364206681,4.364206681,4.364206681,10.2659404,0,8.27580236,0,0,8.540505897,13.54957299,0,0,0,15.53093156,0,0,0,0,0,0,0,0,0,0,4.364207117,0,0,0.205888197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,3.449322803,3.895458283,2.06390225,2.316695125,0,2.769154384,0,1.610811709,1.693681011,15.24310209,0,0,0,0,0,6.279866475,1.320237504,1.618310027,1.357177808,0,0,1.263515779,1.002798377,3.550304305,4.911862249,0,0,0,1.369692825,0,0,0,0,1.961052824,1.9195037,2.992872129,3.575838755,0,0,1.895235525,0,4.725360931,1.955855709,3.102979929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.100837579,0,1.287194786,0.047150278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,0.049218022,0.081289861,0.031603309,0.040239509,0,0,0.005695323,0.009031478,0,0.079898713,0.012988542,0.067637152,0.259094571,0.002015181,0.062197447,0,0.084834963,0.101398196,0.085389199,0,0.073861113,0.048062109,0.043445112,0,0.056017059,0,0.06064224,0.035693946,0,0,0.101530139,0.085868171,0.090018536,0.107254626,0.093730036,0.109802777,0.114307904,0.086286869,0.036363724,0,0.076589815,0,0,0.043538475,0.044842389,0.031488144,0.064849794,0,0.050425192,0,0,0,0,0.093562202,0,0.064773508,0,0,0.093449165,0.025283862,0,0.001358437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,7.423135442,7.423135442,2.969254875,7.423135878,5.905271778,11.87702963,7.80913032,2.969254046,5.938521359,29.69255093,11.6425875,1.187700693,0,0.803783308,1.48462735,22.01897287,5.938513503,5.938509576,0,6.799576719,1.48462735,2.969258236,1.484626914,12.44837149,1.484626914,0,10.08622542,12.5046955,4.802528834,0,10.39238936,10.3923863,10.39240114,8.907764363,8.907784439,8.907766982,0,2.969256141,0,2.969253217,2.969254482,0,2.969253435,2.969254701,7.721443807,0,0.014846271,12.47088905,0,0,0,0,0,19.30022878,0,0,0,0,2.969254701,0,4.513267906,0.165322512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,15.80737525,13.4206696,13.88300231,12.89598547,13.65715374,13.65713149,11.70903996,11.45694724,0,40.27505299,0,49.52692457,0,0,22.87642994,0,20.16750488,25.18786393,0,10.47778292,10.38541666,7.925079,9.119234617,11.26115802,9.20166968,0,0,0,10.42495594,0,61.63371833,59.49471154,32.99451407,21.11956443,16.20795923,27.63806878,57.04609919,14.16004128,0,18.05238164,39.34205194,0,15.45086538,0,0,0,0,19.37033235,0,0,0,0,0,0,0,0,0,0,80.91338254,0,0,0.539427162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,0,11.78335629,10.9105167,24.4395692,9.601254698,9.60125819,12.48873516,12.24389444,0,24.00314024,0,0,0,0,0,22.69387474,3.054944459,3.054945506,22.90437527,0,18.80866287,0,15.27472164,25.31239046,0,0,0,0,0,7.419152231,26.18524183,26.18523834,26.18524358,0,0,0,0,0,0,7.855571153,0,0,7.85557028,7.855572026,0,0,0,14.66704164,0,0,0,0,0,0,0,0,0,0,54.25035784,0,7.419151358,2.214673109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHR,0,0,0,0,0,0,0,0,0,24.95164208,0,0,0,0,0,0,0,0,20.45152353,7.14058841,0,0,0,0,0,0,0,0,0,0,39.63851511,38.47252041,23.52490785,0,10.84305087,0,0,10.78140558,0,0,0,18.15738489,9.566007183,10.83317685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943444468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGD,6.546310022,4.364205852,4.0305753,4.364206681,0,0,0.225288261,0.788609572,5.147792135,6.253724877,0.322534238,0.217206519,0,0,30.11301955,0,0.872841336,0.872841336,0.872841336,0,1.715931745,6.546308712,4.424972586,8.066093501,20.5117666,1.002670724,8.970044211,0,0,0,9.515636819,3.498398744,4.145081129,3.909711956,3.909714051,3.909714051,3.909716539,6.546308712,0.651618608,0,5.237050199,0,3.909714488,3.909710298,1.525947048,0,1.81385948,0,0,0,0,0,10.03767449,14.11846785,0,0,0,0,6.406707778,0.651619481,14.5802319,0.452488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,0.054823221,0.109646451,0.082234812,0.041117399,0.683400944,0,0.108459317,0.0274116,0.274116254,0.822348207,0.247348798,1.288053444,4.934087844,0.038376284,0,0,1.615564461,1.930986539,0,0.62772414,0.087717194,0.915274169,0.827350635,1.12688831,0.16446962,0.127750079,1.154845941,0,0.535021321,0,0.328939213,1.635238785,1.714277841,2.042512531,1.78495643,2.091041419,0,1.643210969,0.692495601,1.908023567,1.458543578,0,2.151929652,0.829128657,0.164469593,0.599647017,1.234972427,1.151289288,0.96027669,0,0,0,0,0,0,0,0,0,1.779608008,0.48149546,0,0.02586953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWA,0.260529824,0.198186241,0.155888031,0.174981444,0.127208756,0.209156237,0.168220756,0.121665764,0.127924966,0.583898297,0.250799432,0.025584941,1.151322979,0,0.30038073,0,0.099718505,0.122232164,0.102508608,0.146473399,0.259644793,0.095434237,0.075742081,0,0.370996518,0,0,0,0,0,0.397281804,0.382055663,0.346040662,0.148119752,0.144981412,0.226053708,0.270085691,0.177572452,0,0.143148545,0.454648039,0.356909915,0.147727209,0.234370254,0.166331896,0,0.161939741,0.268642273,0.270710619,0,0,0,0.091593238,0.415756778,0,0.287829992,0,0,0.158677907,0,0,0.0035613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,15.02378761,21.84169531,5.19494346,15.71599705,12.06635022,21.60620097,16.20206581,9.604659216,12.66523328,139.7927671,17.12134361,3.326602577,168.7347107,2.174540301,21.98986056,73.43122513,5.847741496,8.013963052,4.364206681,18.39526165,28.26635568,17.15690753,9.515172904,33.67648465,56.01694506,3.251994195,27.29077874,25.24221838,11.15241639,0,52.8180383,47.6309779,43.45277764,10.36605792,9.64782122,8.872218336,5.673468685,11.48341964,16.63045546,19.16945795,59.72411606,0,16.62919159,27.87054178,10.33989799,14.03207227,17.05835894,25.87408001,27.44571637,0,0,0,12.53504332,53.89675235,0,28.99525763,0,0,13.23225545,12.53123861,15.05132881,0.455704919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZE,9.796629757,0,0,8.009498032,0,0,0,1.797678093,0,15.90349821,2.585318287,13.46289418,51.57169506,0.401113293,12.38014017,0,16.88604566,20.18288435,16.99636277,6.561045765,14.70174625,9.566558382,8.647565997,11.77836757,0,1.33525858,0,0,0,0,20.20915338,17.09170017,17.91781831,21.34858447,18.65657071,21.85578122,22.75250437,17.17502553,7.238044636,0,15.24487308,0,0,8.666144425,8.925670267,6.267582543,0,0,10.03692298,0,0,0,0,0,0,12.89288994,0,0,0,5.03264647,19.2322711,0.270391338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRN,0.24381565,0,0,0,0,0,0,0,0,0,0.049676578,0.418225199,0.610731316,0,0,0,0,0,0,0,0,0,0,0,0,0.015662581,0,0,0,0,0,0,0.255979863,0.139633827,0.117985695,0,0,0.117314929,0,0,0.38398414,0,0,0.117878248,0,0,0,0,0.121088279,0,0,0,0,0,0,0,0,0,0,0.057102236,0,0.010265833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,35.55235553,0,0,0,17.35913396,28.54182921,22.95571492,16.60272966,17.45686164,79.67980025,0,0,0,0,0,64.72690655,13.60776227,16.6800167,13.98849741,0,0,0,0,0,50.6268094,0,0,0,0,0,54.2137596,52.13600008,47.22129236,0,0,0,0,0,0,19.53428992,0,0,20.15911426,31.98256408,0,0,0,36.6593994,0,0,0,0,0,0,0,0,0,0,21.65346314,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,0.47153573,1.406387904,1.215280603,0.196473133,1.126465462,1.649215637,0.067927825,0.237777866,1.552138224,1.885593727,0,0.065491062,11.7883939,0,0.491183388,4.02336083,0.616480111,0.148588359,0.28828342,1.499741253,0,0.032745537,1.334197161,2.432051058,0.724711084,0,2.70460816,0.392946401,1.215471755,0,0.687656002,0.687655871,0.687655783,1.17883808,1.178837993,1.178838473,1.178839521,0.956997512,0.196472849,1.178836117,0.966225583,1.178840786,1.17883891,1.178838691,0.13098204,1.764167095,0.196473133,2.750628545,2.337257871,0,0,0,1.506296335,4.256936576,0,2.947091033,0,0,0.294709596,0,4.396163148,0.136432171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDI,0.305560354,0.620616855,0,0.245938753,0,0,0.02997548,0.1049276,0,0.832082788,0.042914447,0.028900161,0,0.078233301,1.002174165,0,0.272043015,0.065569709,0,0,0.22831143,0.112304366,0,0,0.31980358,0,0,0.173401003,0,0,0,0,0.551519244,0,0,0,0,0.422307688,0,0,0,0,0,0.520202264,0.203033238,0,0.241341114,0,0,0,0,0,0,0,0,0,0,0,0.852437666,0,0,0.060205344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMR,1.380908051,2.28074973,0,1.12899836,0,0,0.159793669,0.253396279,0.403856516,2.241717182,0.364420117,1.897697156,7.269416299,0.056539952,1.745074171,0,2.38021419,0,2.395764164,0,2.072320587,1.348478329,0,0,1.571669183,0.188214819,1.701439218,1.001466858,0,0,2.848633789,2.409204393,2.525651814,3.009243708,2.629784404,3.080737007,0,2.420948822,1.020257299,0,2.148880337,2.225183079,0,1.221558427,1.258140822,0.88346303,1.819491532,0,1.414779706,0,0,0,0.401366867,2.625075861,0,1.817350147,0,0,2.621904218,0.70938962,0,0.038113709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,0,5.763881519,5.688292586,11.5943425,4.369750969,4.544043419,0,6.888051408,0,32.43856302,0,0,0,0,0,14.90302085,10.6050877,11.07371403,0,4.870192804,10.41548125,0,7.316905851,4.509550038,0,0,0,0,0,0,25.81281964,27.25382177,17.29371319,0,0,0,26.23995895,0,0,7.721569496,0,0,5.961764687,7.361424687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86059376,0,0,0.653971832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAF,0.067575446,0.137250983,0.118600555,0.054389978,0,0,0.006629154,0.023205013,0.151474871,0.18401715,0.009490642,0.006391344,1.150442282,0.017301498,0.221633321,0,0.060162994,0.014500909,0.028133885,0,0.050491667,0.024836393,0.13020577,0,0.070725382,0,0.263945365,0.038348083,0,0,0.279999676,0.10294114,0.121969879,0.115044141,0.115044102,0.115044115,0,0.093394446,0.019174026,0,0.094295005,0.115044372,0,0.115044089,0.044901319,0.172167037,0.053373209,0,0,0,0,0,0,0.415438902,0,0.287609979,0,0,0.188518764,0.019174037,0.42902648,0.013314553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,5.611040018,0,0,12.5541987,0,0,12.5541939,2.532804269,0,12.55419477,12.55419565,12.5541987,0,0,12.55419477,0,12.55419477,0,0,0,20.7137482,12.55419477,0,0,0,2.300929952,12.55419608,0,0,0,12.5541987,12.55419477,25.24498398,12.55419565,12.55419477,0,0,0,12.55419608,0,12.55419608,0,0,12.55419608,12.5541939,12.55419565,14.73402218,0,12.55419215,0,0,0,0,0,0,0,0,0,30.11392862,4.844062989,0,0.380962765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,0.092088615,0.187039162,0,0.074120076,0,0,0.009033907,0.031622705,0.206422834,0.250769777,0.012933397,0.008709826,1.567768717,0.023577675,0.302031496,0,0.081987279,0,0.038339535,0,0.068807658,0.03384587,0.177438305,0,0.096381213,0.040206395,0.359692416,0,0,0,0.381570393,0.140283365,0.16621494,0.156776688,0.156776702,0.156776728,0,0.12727353,0.026129449,0,0.128500832,0.156777134,0,0.156776649,0,0,0.072734497,0,0.310837889,0,0,0,0.200326173,0,0,0,0,0,0.256904586,0,0.584657102,0.018144459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,41.14965572,51.43707238,46.2933791,64.29634702,12.78729578,51.43704619,16.90991918,46.29335292,12.85928817,67.18967639,25.21089516,2.571851175,115.7334412,0,30.19491171,152.7038143,51.43705928,51.43705492,0,0,26.10004815,9.593252052,46.29334855,96.44453362,37.29334668,0,0,0,10.39941006,0,61.08149781,51.43706365,51.43707238,14.88931244,14.57384576,22.72340165,0,17.84996232,11.35376561,14.3895859,45.70219057,0,26.04003507,23.55940909,16.72003909,19.69825229,16.27852889,27.00449944,0,0,0,0,0,41.79281279,0,0,0,0,23.14667559,0,9.773036856,1.357390912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,22.91103941,35.9985721,12.96274125,16.03931014,9.258968223,6.665925944,8.64358715,11.20446915,3.640326979,20.85440134,15.60351399,18.95396128,83.60364538,0,28.95431308,22.98653888,26.69958061,26.6651073,26.6660862,8.822462889,26.13320958,28.47541297,11.0175384,22.9735283,31.72545383,1.884309123,17.66356312,9.553543445,7.520717358,0,27.41962365,27.39029487,27.45123185,31.53601147,31.18677718,32.19378907,30.82085765,34.0872237,0,29.1312162,22.5332619,22.57473234,37.65066872,12.51088351,11.99699512,0,19.57973746,16.18098931,13.4963755,0,0,0,28.19324388,28.19445276,0,17.33673729,0,0,26.73950786,17.3367303,24.08654372,0.325706305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,19.18461746,17.05299141,14.38846386,10.65811848,5.29923709,8.712991565,0,19.18460917,0,26.64530297,10.44775456,1.065812154,47.96158838,0.721294477,27.97757744,19.75924601,21.31625224,21.31624395,21.31624569,0,5.195835068,3.975578615,3.155248199,0,5.195831577,1.027168849,9.05111546,7.993597481,0,0,19.18462619,21.31623216,21.31623216,3.197435588,6.039609915,9.416900134,11.25117489,13.32265869,4.705158146,5.963255064,18.93965192,0,6.153989226,9.763353554,7.993598354,4.796157529,6.746053651,0,11.27721088,0,0,0,0,0,0,11.9903624,0,0,1.865172338,3.836923448,0,0.148355973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COG,1.240839754,2.049408196,0.79675436,1.01448162,0,0,0.143585298,0.227693576,0,2.014334115,0.327455972,1.705207841,6.53206045,0.050804956,1.568066705,0,2.138783876,2.556360511,2.152756625,0,0,1.211698462,0,0,1.412250561,0.169123618,1.528857974,0.899885365,0,0,2.559687869,2.164832167,2.269468343,2.704008387,2.363037894,2.768249553,0,2.175386259,0.916769913,0,1.930912871,0,0,1.097652664,1.130523738,0.793851028,1.634935167,0,0,0,0,0,0,2.358807625,0,0,0,0,2.355957842,0.637434326,0,0.034247715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COS,20.9653098,0,0,8.386122959,0,0,0,9.969773547,0,209.6530631,20.55149397,0,94.34392311,1.418837589,18.86878419,0,20.96530631,0,0,12.00260793,21.27631669,7.820260357,0,0,37.73755877,2.020516013,17.80419837,20.96530456,0,0,56.60633117,78.61991337,78.61990028,18.86876935,18.86877764,18.86877764,0,19.65497551,19.654979,0,41.93061261,0,0,19.65497725,26.20663299,9.172323009,0,0,22.18310021,0,0,0,0,0,0,0,0,0,157.2397787,0,0,0.29182682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
